input_symbol,expression_symbol,match_mode,expression_row_1based,prevalence_cells,included_after_prevalence
Enpp1,ENPP1,case_insensitive_unique,11423.0,6050.0,True
Enpp2,ENPP2,case_insensitive_unique,15434.0,8899.0,True
Enpp3,ENPP3,case_insensitive_unique,11420.0,183.0,True
Enpp4,ENPP4,case_insensitive_unique,10937.0,7950.0,True
Enpp5,ENPP5,case_insensitive_unique,10938.0,3191.0,True
Enpp6,ENPP6,case_insensitive_unique,8432.0,23845.0,True
Enpp7,ENPP7,case_insensitive_unique,28327.0,11.0,False
Entpd1,ENTPD1,case_insensitive_unique,19692.0,7376.0,True
Entpd2,ENTPD2,case_insensitive_unique,16910.0,846.0,True
Entpd3,ENTPD3,case_insensitive_unique,5729.0,162.0,True
Entpd4,ENTPD4,case_insensitive_unique,14673.0,13562.0,True
Entpd5,ENTPD5,case_insensitive_unique,23317.0,6644.0,True
Entpd6,ENTPD6,case_insensitive_unique,29448.0,9803.0,True
Entpd7,ENTPD7,case_insensitive_unique,19747.0,1329.0,True
Entpd8,ENTPD8,case_insensitive_unique,16942.0,360.0,True
Ephx1,EPHX1,case_insensitive_unique,2859.0,28742.0,True
Ephx2,EPHX2,case_insensitive_unique,14713.0,7327.0,True
Ephx3,EPHX3,case_insensitive_unique,30638.0,639.0,True
Ephx4,EPHX4,case_insensitive_unique,1369.0,896.0,True
Eprs,EPRS,case_insensitive_unique,2798.0,25976.0,True
Ept1,,unmatched,,,False
Eri1,ERI1,case_insensitive_unique,14503.0,7281.0,True
Eri2,ERI2,case_insensitive_unique,25529.0,3133.0,True
Eri3,ERI3,case_insensitive_unique,913.0,16718.0,True
Etfa,ETFA,case_insensitive_unique,24700.0,27007.0,True
Etfdh,ETFDH,case_insensitive_unique,8297.0,8902.0,True
Ethe1,ETHE1,case_insensitive_unique,31335.0,16335.0,True
Etnk1,ETNK1,case_insensitive_unique,20468.0,21353.0,True
Etnk2,ETNK2,case_insensitive_unique,2617.0,3738.0,True
Exog,EXOG,case_insensitive_unique,5709.0,9667.0,True
Fah,FAH,case_insensitive_unique,24758.0,8622.0,True
Fahd1,FAHD1,case_insensitive_unique,25167.0,11602.0,True
Fahd2a,FAHD2A,case_insensitive_unique,4123.0,13876.0,True
Fan1,FAN1,case_insensitive_unique,24041.0,6364.0,True
Fars2,FARS2,case_insensitive_unique,10239.0,7979.0,True
Fasn,FASN,case_insensitive_unique,28433.0,14486.0,True
Fbp1,FBP1,case_insensitive_unique,16326.0,4126.0,True
Fbp2,FBP2,case_insensitive_unique,16325.0,20.0,True
Fbp3,,unmatched,,,False
Fdft1,FDFT1,case_insensitive_unique,14548.0,22844.0,True
Fdps,FDPS,case_insensitive_unique,2015.0,34545.0,True
Fdxr,FDXR,case_insensitive_unique,28197.0,6696.0,True
Fech,FECH,case_insensitive_unique,28932.0,6515.0,True
Fh,FH,case_insensitive_unique,3038.0,16799.0,True
Fh1,,unmatched,,,False
Fhit,FHIT,case_insensitive_unique,6076.0,7454.0,True
Fkbp10,FKBP10,case_insensitive_unique,27578.0,23456.0,True
Fkbp11,FKBP11,case_insensitive_unique,20696.0,18209.0,True
Fkbp14,FKBP14,case_insensitive_unique,12092.0,17099.0,True
Fkbp15,FKBP15,case_insensitive_unique,16499.0,11533.0,True
Fkbp2,FKBP2,case_insensitive_unique,17921.0,39447.0,True
Fkbp3,FKBP3,case_insensitive_unique,23000.0,28770.0,True
Fkbp4,FKBP4,case_insensitive_unique,20142.0,21959.0,True
Fkbp5,FKBP5,case_insensitive_unique,10763.0,36894.0,True
Fkbp6,FKBP6,case_insensitive_unique,12403.0,40.0,True
Fkbp7,FKBP7,case_insensitive_unique,4804.0,12623.0,True
Fkbp8,FKBP8,case_insensitive_unique,30770.0,34979.0,True
Fkbp9,FKBP9,case_insensitive_unique,12128.0,21098.0,True
Flad1,FLAD1,case_insensitive_unique,1988.0,10245.0,True
Fnta,FNTA,case_insensitive_unique,14883.0,23415.0,True
Foxred1,FOXRED1,case_insensitive_unique,18797.0,7377.0,True
Foxred2,FOXRED2,case_insensitive_unique,32646.0,3781.0,True
Fpgs,FPGS,case_insensitive_unique,16662.0,8991.0,True
Ftcd,FTCD,case_insensitive_unique,33457.0,307.0,True
Fth1,FTH1,case_insensitive_unique,17832.0,58323.0,True
Ftmt,FTMT,case_insensitive_unique,9390.0,0.0,False
Fut1,FUT1,case_insensitive_unique,31550.0,342.0,True
Fut10,FUT10,case_insensitive_unique,14772.0,4211.0,True
Fut11,FUT11,case_insensitive_unique,19476.0,9270.0,True
Fut2,FUT2,case_insensitive_unique,31546.0,140.0,True
Fut3,FUT3,case_insensitive_unique,30271.0,12.0,False
Fut4,FUT4,case_insensitive_unique,18415.0,2915.0,True
Fut5,FUT5,case_insensitive_unique,30273.0,2.0,False
Fut6,FUT6,case_insensitive_unique,30270.0,92.0,True
Fut7,FUT7,case_insensitive_unique,16907.0,177.0,True
Fut8,FUT8,case_insensitive_unique,23214.0,10914.0,True
Fut9,FUT9,case_insensitive_unique,11200.0,1266.0,True
Fxn,FXN,case_insensitive_unique,16145.0,12882.0,True
G6pc,G6PC,case_insensitive_unique,27632.0,2.0,False
G6pc2,G6PC2,case_insensitive_unique,4689.0,4.0,False
G6pc3,G6PC3,case_insensitive_unique,27670.0,16797.0,True
G6pd,G6PD,case_insensitive_unique,14375.0,10859.0,True
G6pd2,,unmatched,,,False
G6pdx,,unmatched,,,False
Gaa,GAA,case_insensitive_unique,28340.0,12197.0,True
Gad1,GAD1,case_insensitive_unique,4713.0,225.0,True
Gad2,GAD2,case_insensitive_unique,19109.0,7.0,False
Gadl1,GADL1,case_insensitive_unique,5653.0,53.0,True
Gal3st1,GAL3ST1,case_insensitive_unique,32549.0,1178.0,True
Gal3st2,GAL3ST2,case_insensitive_unique,5425.0,7.0,False
Gal3st3,GAL3ST3,case_insensitive_unique,18021.0,252.0,True
Gal3st4,GAL3ST4,case_insensitive_unique,12636.0,4256.0,True
Galc,GALC,case_insensitive_unique,23449.0,5956.0,True
Gale,GALE,case_insensitive_unique,499.0,6688.0,True
Galk1,GALK1,case_insensitive_unique,28234.0,14363.0,True
Galk2,GALK2,case_insensitive_unique,24320.0,11284.0,True
Galt,GALT,case_insensitive_unique,15973.0,10518.0,True
Gamt,GAMT,case_insensitive_unique,30101.0,12466.0,True
Ganc,GANC,case_insensitive_unique,24208.0,4102.0,True
Gapdh,GAPDH,case_insensitive_unique,20203.0,56650.0,True
Gapdhs,GAPDHS,case_insensitive_unique,31034.0,35.0,True
Gars,GARS,case_insensitive_unique,12106.0,19351.0,True
Gart,GART,case_insensitive_unique,33226.0,13480.0,True
Gatc,GATC,case_insensitive_unique,21641.0,11610.0,True
Gatm,GATM,case_insensitive_unique,24278.0,6709.0,True
Gba,GBA,case_insensitive_unique,2009.0,8918.0,True
Gba2,GBA2,case_insensitive_unique,16008.0,9910.0,True
Gba3,,unmatched,,,False
Gbe1,GBE1,case_insensitive_unique,6168.0,12149.0,True
Gcdh,GCDH,case_insensitive_unique,30560.0,9261.0,True
Gch1,GCH1,case_insensitive_unique,23089.0,3711.0,True
Gck,GCK,case_insensitive_unique,12239.0,1597.0,True
Gclc,GCLC,case_insensitive_unique,11002.0,12561.0,True
Gclm,GCLM,case_insensitive_unique,1388.0,15015.0,True
Gcsh,GCSH,case_insensitive_unique,26381.0,29034.0,True
Gda,GDA,case_insensitive_unique,16168.0,27.0,True
Gfpt1,GFPT1,case_insensitive_unique,3826.0,16849.0,True
Gfpt2,GFPT2,case_insensitive_unique,10135.0,5529.0,True
Ggps1,GGPS1,case_insensitive_unique,2996.0,16238.0,True
Gk,GK,case_insensitive_unique,13525.0,6135.0,True
Gk2,GK2,case_insensitive_unique,7764.0,0.0,False
Gk3p,GK3P,case_insensitive_unique,8326.0,15.0,False
Gk5,GK5,case_insensitive_unique,6617.0,13418.0,True
Glb1,GLB1,case_insensitive_unique,5667.0,16642.0,True
Glb1l2,GLB1L2,case_insensitive_unique,18866.0,1762.0,True
Gldc,GLDC,case_insensitive_unique,15791.0,1595.0,True
Glo1,GLO1,case_insensitive_unique,10807.0,28721.0,True
Gls,GLS,case_insensitive_unique,4885.0,30330.0,True
Gls2,GLS2,case_insensitive_unique,20977.0,185.0,True
Glud1,GLUD1,case_insensitive_unique,19591.0,23232.0,True
Glud2,GLUD2,case_insensitive_unique,14114.0,138.0,True
Glul,GLUL,case_insensitive_unique,2425.0,41385.0,True
Glyat,GLYAT,case_insensitive_unique,17735.0,1.0,False
Glyctk,GLYCTK,case_insensitive_unique,5986.0,3247.0,True
Gmds,GMDS,case_insensitive_unique,10185.0,28302.0,True
Gmpr,GMPR,case_insensitive_unique,10332.0,13654.0,True
Gmpr2,GMPR2,case_insensitive_unique,22841.0,17028.0,True
Gmps,GMPS,case_insensitive_unique,6739.0,18330.0,True
Gne,GNE,case_insensitive_unique,16026.0,5136.0,True
Gnmt,GNMT,case_insensitive_unique,10873.0,237.0,True
Gnpda1,GNPDA1,case_insensitive_unique,9723.0,11550.0,True
Gnpda2,GNPDA2,case_insensitive_unique,7514.0,13101.0,True
Gnpnat1,GNPNAT1,case_insensitive_unique,23073.0,11041.0,True
Got1,GOT1,case_insensitive_unique,19739.0,12675.0,True
Got1l1,GOT1L1,case_insensitive_unique,14804.0,1.0,False
Got2,GOT2,case_insensitive_unique,26061.0,14119.0,True
Gpam,GPAM,case_insensitive_unique,19886.0,5163.0,True
Gpat2,GPAT2,case_insensitive_unique,4131.0,1538.0,True
Gpcpd1,GPCPD1,case_insensitive_unique,29259.0,14756.0,True
Gpd1,GPD1,case_insensitive_unique,20744.0,672.0,True
Gpd1l,GPD1L,case_insensitive_unique,5658.0,5692.0,True
Gpd2,GPD2,case_insensitive_unique,4613.0,7264.0,True
Gpi,GPI,case_insensitive_unique,30982.0,26064.0,True
Gpi1,,unmatched,,,False
Gpt,GPT,case_insensitive_unique,15705.0,190.0,True
Gpt2,GPT2,case_insensitive_unique,25872.0,4244.0,True
Gpx1,,unmatched,,,False
Gpx2,GPX2,case_insensitive_unique,23206.0,21.0,True
Gpx3,GPX3,case_insensitive_unique,9820.0,10207.0,True
Gpx4,GPX4,case_insensitive_unique,30084.0,48406.0,True
Gpx5,GPX5,case_insensitive_unique,10499.0,0.0,False
Gpx6,GPX6,case_insensitive_unique,10498.0,0.0,False
Gpx7,GPX7,case_insensitive_unique,1032.0,11446.0,True
Gpx8,GPX8,case_insensitive_unique,8902.0,25600.0,True
Grhpr,GRHPR,case_insensitive_unique,16038.0,30782.0,True
Gsr,GSR,case_insensitive_unique,14760.0,7593.0,True
Gss,GSS,case_insensitive_unique,29555.0,13528.0,True
Gsta1,GSTA1,case_insensitive_unique,10993.0,57.0,True
Gsta2,GSTA2,case_insensitive_unique,10992.0,1.0,False
Gsta3,GSTA3,case_insensitive_unique,10995.0,2.0,False
Gsta4,GSTA4,case_insensitive_unique,10996.0,13805.0,True
Gsta5,GSTA5,case_insensitive_unique,10994.0,0.0,False
Gsta6,,unmatched,,,False
Gstk1,GSTK1,case_insensitive_unique,13144.0,27504.0,True
Gstm1,GSTM1,case_insensitive_unique,1519.0,207.0,True
Gstm2,GSTM2,case_insensitive_unique,1518.0,2534.0,True
Gstm3,GSTM3,case_insensitive_unique,1523.0,26621.0,True
Gstm4,GSTM4,case_insensitive_unique,1517.0,7294.0,True
Gstm5,GSTM5,case_insensitive_unique,1521.0,9025.0,True
Gstm6,,unmatched,,,False
Gstm7,,unmatched,,,False
Gsto1,GSTO1,case_insensitive_unique,19851.0,37437.0,True
Gsto2,GSTO2,case_insensitive_unique,19852.0,2759.0,True
Gstp1,GSTP1,case_insensitive_unique,18094.0,51836.0,True
Gstp2,,unmatched,,,False
Gstt1,,unmatched,,,False
Gstt2,,unmatched,,,False
Gstt2b,GSTT2B,case_insensitive_unique,32413.0,1826.0,True
Gstt3,,unmatched,,,False
Gstt4,GSTT4,case_insensitive_unique,32417.0,8.0,False
Gstya,,unmatched,,,False
Gstz1,GSTZ1,case_insensitive_unique,23389.0,8466.0,True
Guk1,GUK1,case_insensitive_unique,2895.0,47927.0,True
Guk2,,unmatched,,,False
Gulo,,unmatched,,,False
Gusb,GUSB,case_insensitive_unique,12369.0,19092.0,True
Gys1,GYS1,case_insensitive_unique,31563.0,4705.0,True
Gys2,GYS2,case_insensitive_unique,20454.0,27.0,True
H2-Ke6,,unmatched,,,False
H6pd,H6PD,case_insensitive_unique,210.0,9119.0,True
Haao,HAAO,case_insensitive_unique,3604.0,6815.0,True
Hadh,HADH,case_insensitive_unique,7955.0,11773.0,True
Hadha,HADHA,case_insensitive_unique,3424.0,34432.0,True
Hadhb,HADHB,case_insensitive_unique,3425.0,30446.0,True
Hagh,HAGH,case_insensitive_unique,25166.0,27424.0,True
Hal,HAL,case_insensitive_unique,21338.0,97.0,True
Hao1,HAO1,case_insensitive_unique,29278.0,1.0,False
Hao2,HAO2,case_insensitive_unique,1665.0,11.0,False
Hars2,HARS2,case_insensitive_unique,9633.0,4813.0,True
Hccs,HCCS,case_insensitive_unique,13398.0,12080.0,True
Hdc,HDC,case_insensitive_unique,24328.0,253.0,True
Hdhd2,HDHD2,case_insensitive_unique,28851.0,10699.0,True
Hdhd3,HDHD3,case_insensitive_unique,16506.0,6906.0,True
Hemk1,HEMK1,case_insensitive_unique,5950.0,7703.0,True
Hgd,HGD,case_insensitive_unique,6384.0,47.0,True
Hibadh,HIBADH,case_insensitive_unique,12071.0,13420.0,True
Hibch,HIBCH,case_insensitive_unique,4876.0,17802.0,True
Hk1,HK1,case_insensitive_unique,19402.0,15313.0,True
Hk2,HK2,case_insensitive_unique,3927.0,4410.0,True
Hk3,HK3,case_insensitive_unique,10058.0,799.0,True
Hkdc1,HKDC1,case_insensitive_unique,19400.0,370.0,True
Hmbs,HMBS,case_insensitive_unique,18670.0,10541.0,True
Hmgcl,HMGCL,case_insensitive_unique,500.0,10150.0,True
Hmgcll1,HMGCLL1,case_insensitive_unique,11020.0,6269.0,True
Hmgcr,HMGCR,case_insensitive_unique,9078.0,13829.0,True
Hmgcs1,HMGCS1,case_insensitive_unique,8846.0,19008.0,True
Hmgcs2,HMGCS2,case_insensitive_unique,1670.0,26.0,True
Hmox1,HMOX1,case_insensitive_unique,32625.0,6067.0,True
Hmox2,HMOX2,case_insensitive_unique,25308.0,20185.0,True
Hmox2-ps1,,unmatched,,,False
Hnmt,HNMT,case_insensitive_unique,4528.0,21931.0,True
Hoga1,HOGA1,case_insensitive_unique,19720.0,1741.0,True
Hpd,HPD,case_insensitive_unique,21680.0,67.0,True
Hpgds,HPGDS,case_insensitive_unique,7863.0,2593.0,True
Hprt1,HPRT1,case_insensitive_unique,14168.0,21035.0,True
Hsd11b1,HSD11B1,case_insensitive_unique,2711.0,886.0,True
Hsd11b2,HSD11B2,case_insensitive_unique,26138.0,177.0,True
Hsd17b1,HSD17B1,case_insensitive_unique,27606.0,2845.0,True
Hsd17b10,HSD17B10,case_insensitive_unique,13736.0,30204.0,True
Hsd17b11,HSD17B11,case_insensitive_unique,7817.0,15628.0,True
Hsd17b12,HSD17B12,case_insensitive_unique,17532.0,29720.0,True
Hsd17b13,HSD17B13,case_insensitive_unique,7816.0,110.0,True
Hsd17b14,HSD17B14,case_insensitive_unique,31553.0,7768.0,True
Hsd17b2,HSD17B2,case_insensitive_unique,26391.0,13172.0,True
Hsd17b3,HSD17B3,case_insensitive_unique,16344.0,87.0,True
Hsd17b4,HSD17B4,case_insensitive_unique,9383.0,20194.0,True
Hsd17b5,,unmatched,,,False
Hsd17b6,HSD17B6,case_insensitive_unique,20984.0,583.0,True
Hsd17b7,HSD17B7,case_insensitive_unique,2228.0,7571.0,True
Hsd17b8,HSD17B8,case_insensitive_unique,10709.0,6781.0,True
Hsd3b,,unmatched,,,False
Hsd3b1,HSD3B1,case_insensitive_unique,1667.0,1.0,False
Hsd3b2,HSD3B2,case_insensitive_unique,1666.0,13.0,False
Hsd3b3,,unmatched,,,False
Hsd3b4,,unmatched,,,False
Hsd3b5,,unmatched,,,False
Hsd3b6,,unmatched,,,False
Hsd3b7,HSD3B7,case_insensitive_unique,25763.0,4098.0,True
Hsdl1,HSDL1,case_insensitive_unique,26413.0,6714.0,True
Hsdl2,HSDL2,case_insensitive_unique,16486.0,14354.0,True
Htatip2,HTATIP2,case_insensitive_unique,17385.0,11037.0,True
Hykk,HYKK,case_insensitive_unique,24734.0,3197.0,True
Iars,IARS,case_insensitive_unique,16290.0,21992.0,True
Iars2,IARS2,case_insensitive_unique,2800.0,19720.0,True
Ide,IDE,case_insensitive_unique,19655.0,8647.0,True
Idh1,IDH1,case_insensitive_unique,5038.0,14709.0,True
Idh2,IDH2,case_insensitive_unique,24890.0,17659.0,True
Idh3a,IDH3A,case_insensitive_unique,24723.0,15340.0,True
Idh3B,IDH3B,case_insensitive_unique,29193.0,21674.0,True
Idh3g,IDH3G,case_insensitive_unique,14338.0,27457.0,True
Idi1,IDI1,case_insensitive_unique,18887.0,29560.0,True
Idi2,IDI2,case_insensitive_unique,18885.0,289.0,True
Idnk,IDNK,case_insensitive_unique,16221.0,7096.0,True
Il4i1,IL4I1,case_insensitive_unique,31628.0,1834.0,True
Impa1,IMPA1,case_insensitive_unique,15162.0,12566.0,True
Impa2,IMPA2,case_insensitive_unique,28615.0,3657.0,True
Impad1,IMPAD1,case_insensitive_unique,14961.0,29624.0,True
Impdh1,IMPDH1,case_insensitive_unique,12895.0,10299.0,True
Impdh2,IMPDH2,case_insensitive_unique,5885.0,26854.0,True
Isoc2a,,unmatched,,,False
Isyna1,ISYNA1,case_insensitive_unique,30766.0,19295.0,True
Ivd,IVD,case_insensitive_unique,24149.0,16505.0,True
Jmjd4,JMJD4,case_insensitive_unique,2886.0,8823.0,True
Jmjd6,JMJD6,case_insensitive_unique,28276.0,17138.0,True
Jmjd7,JMJD7,case_insensitive_unique,24193.0,12.0,False
Jmjd8,JMJD8,case_insensitive_unique,25095.0,13573.0,True
Kars,KARS,case_insensitive_unique,26322.0,19657.0,True
Kat3,,unmatched,,,False
Kdsr,KDSR,case_insensitive_unique,28991.0,25389.0,True
Khk,KHK,case_insensitive_unique,3446.0,1314.0,True
Kmo,KMO,case_insensitive_unique,3039.0,945.0,True
Kynu,KYNU,case_insensitive_unique,4541.0,3014.0,True
L2hgdh,L2HGDH,case_insensitive_unique,23030.0,2156.0,True
Lactb,LACTB,case_insensitive_unique,24470.0,17710.0,True
Lactb2,LACTB2,case_insensitive_unique,15071.0,11174.0,True
Lars,LARS,case_insensitive_unique,9746.0,25410.0,True
Lars2,LARS2,case_insensitive_unique,5803.0,3583.0,True
Lclat1,LCLAT1,case_insensitive_unique,3506.0,6214.0,True
Ldha,LDHA,case_insensitive_unique,17358.0,48436.0,True
Ldhal6a,LDHAL6A,case_insensitive_unique,17360.0,37.0,True
Ldhal6b,LDHAL6B,case_insensitive_unique,24428.0,24.0,True
Ldhb,LDHB,case_insensitive_unique,20455.0,47620.0,True
Ldhc,LDHC,case_insensitive_unique,17359.0,279.0,True
Ldhd,LDHD,case_insensitive_unique,26302.0,1286.0,True
Lhpp,LHPP,case_insensitive_unique,19999.0,7586.0,True
Lias,LIAS,case_insensitive_unique,7469.0,6816.0,True
Lipa,LIPA,case_insensitive_unique,19617.0,18545.0,True
Lipc,LIPC,case_insensitive_unique,24415.0,441.0,True
Lipf,LIPF,case_insensitive_unique,19607.0,3.0,False
Lipg,LIPG,case_insensitive_unique,28874.0,1451.0,True
Lipt1,LIPT1,case_insensitive_unique,4191.0,3115.0,True
Lipt2,LIPT2,case_insensitive_unique,18237.0,971.0,True
Lpcat1,LPCAT1,case_insensitive_unique,8535.0,9696.0,True
Lpcat2,LPCAT2,case_insensitive_unique,25977.0,7536.0,True
Lpcat3,LPCAT3,case_insensitive_unique,20241.0,13452.0,True
Lpcat4,LPCAT4,case_insensitive_unique,24079.0,4483.0,True
Lpin1,LPIN1,case_insensitive_unique,3300.0,10197.0,True
Lpin2,LPIN2,case_insensitive_unique,28510.0,15930.0,True
Lpin3,LPIN3,case_insensitive_unique,29653.0,6739.0,True
Lpl,LPL,case_insensitive_unique,14612.0,3800.0,True
Lrat,LRAT,case_insensitive_unique,8266.0,425.0,True
Lss,LSS,case_insensitive_unique,33461.0,9342.0,True
Lypla1,LYPLA1,case_insensitive_unique,14938.0,25292.0,True
Lypla2,LYPLA2,case_insensitive_unique,498.0,8867.0,True
Lyplal1,LYPLAL1,case_insensitive_unique,2791.0,22202.0,True
Macrod1,MACROD1,case_insensitive_unique,17909.0,8237.0,True
Macrod2,MACROD2,case_insensitive_unique,29323.0,4247.0,True
Maoa,MAOA,case_insensitive_unique,13584.0,4208.0,True
Maob,MAOB,case_insensitive_unique,13585.0,670.0,True
Marc1,MARC1,case_insensitive_unique,2808.0,1974.0,True
Marc2,MARC2,case_insensitive_unique,2807.0,4092.0,True
Mars,MARS,case_insensitive_unique,21008.0,13305.0,True
Mars2,MARS2,case_insensitive_unique,4929.0,1417.0,True
Mat1a,MAT1A,case_insensitive_unique,19550.0,8.0,False
Mat2a,MAT2A,case_insensitive_unique,3977.0,30970.0,True
Mat2b,MAT2B,case_insensitive_unique,9930.0,13841.0,True
Mboat1,MBOAT1,case_insensitive_unique,10353.0,1753.0,True
Mboat2,MBOAT2,case_insensitive_unique,3247.0,20236.0,True
Mcat,MCAT,case_insensitive_unique,32831.0,5736.0,True
Mccc1,MCCC1,case_insensitive_unique,6927.0,7184.0,True
Mccc2,MCCC2,case_insensitive_unique,9032.0,11014.0,True
Mcee,MCEE,case_insensitive_unique,3862.0,8020.0,True
Mdh1,MDH1,case_insensitive_unique,3760.0,35727.0,True
Mdh2,MDH2,case_insensitive_unique,12446.0,35334.0,True
Mdp1,MDP1,case_insensitive_unique,22838.0,3936.0,True
Me1,ME1,case_insensitive_unique,11136.0,10699.0,True
Me2,ME2,case_insensitive_unique,28887.0,12673.0,True
Me3,ME3,case_insensitive_unique,18356.0,6591.0,True
Mecr,MECR,case_insensitive_unique,632.0,9892.0,True
Metap1d,METAP1D,case_insensitive_unique,4723.0,2941.0,True
Mettl1,METTL1,case_insensitive_unique,21028.0,7788.0,True
Mettl10,,unmatched,,,False
Mettl13,METTL13,case_insensitive_unique,2326.0,7371.0,True
Mettl14,METTL14,case_insensitive_unique,8018.0,9983.0,True
Mettl15,METTL15,case_insensitive_unique,17428.0,7757.0,True
Mettl16,METTL16,case_insensitive_unique,26652.0,11109.0,True
Mettl17,METTL17,case_insensitive_unique,22603.0,9474.0,True
Mettl18,METTL18,case_insensitive_unique,2302.0,3416.0,True
Mettl2,,unmatched,,,False
Mettl20,,unmatched,,,False
Mettl3,METTL3,case_insensitive_unique,22625.0,8247.0,True
Mettl4,METTL4,case_insensitive_unique,28505.0,5731.0,True
Mettl5,METTL5,case_insensitive_unique,4703.0,25868.0,True
Mettl6,METTL6,case_insensitive_unique,5581.0,7323.0,True
Mettl8,METTL8,case_insensitive_unique,4717.0,10665.0,True
Mettl9,METTL9,case_insensitive_unique,25542.0,30869.0,True
Mgam,MGAM,case_insensitive_unique,13044.0,301.0,True
Mgll,MGLL,case_insensitive_unique,6469.0,11908.0,True
Mgme1,MGME1,case_insensitive_unique,29342.0,7781.0,True
Mgmt,MGMT,case_insensitive_unique,20041.0,25667.0,True
Mgst1,MGST1,case_insensitive_unique,20423.0,9634.0,True
Mgst2,MGST2,case_insensitive_unique,8144.0,25256.0,True
Mgst3,MGST3,case_insensitive_unique,2244.0,44141.0,True
Miox,MIOX,case_insensitive_unique,32949.0,77.0,True
Mlycd,MLYCD,case_insensitive_unique,26405.0,5087.0,True
Mmab,MMAB,case_insensitive_unique,21479.0,18641.0,True
Mmachc,MMACHC,case_insensitive_unique,935.0,1566.0,True
Mocs1,MOCS1,case_insensitive_unique,10819.0,2857.0,True
Mocs2,MOCS2,case_insensitive_unique,8885.0,22875.0,True
Mocs3,MOCS3,case_insensitive_unique,29815.0,4798.0,True
Mogat1,MOGAT1,case_insensitive_unique,5200.0,76.0,True
Mogat2,MOGAT2,case_insensitive_unique,18258.0,14.0,False
Mogat3,MOGAT3,case_insensitive_unique,12684.0,84.0,True
Mpi,MPI,case_insensitive_unique,24665.0,10098.0,True
Mpst,MPST,case_insensitive_unique,32660.0,16908.0,True
Mrm1,MRM1,case_insensitive_unique,27400.0,2121.0,True
Mrm2,MRM2,case_insensitive_unique,11845.0,11681.0,True
Msra,MSRA,case_insensitive_unique,14518.0,7929.0,True
Msrb1,MSRB1,case_insensitive_unique,25172.0,9833.0,True
Msrb2,MSRB2,case_insensitive_unique,19092.0,26408.0,True
Msrb3,MSRB3,case_insensitive_unique,21086.0,23751.0,True
mt-Co1,MT-CO1,case_insensitive_unique,33475.0,58722.0,True
mt-Co2,MT-CO2,case_insensitive_unique,33476.0,58699.0,True
mt-Co3,MT-CO3,case_insensitive_unique,33479.0,58757.0,True
Mthfd1,MTHFD1,case_insensitive_unique,23192.0,10641.0,True
Mthfd1l,MTHFD1L,case_insensitive_unique,11605.0,10318.0,True
Mthfd2,MTHFD2,case_insensitive_unique,3898.0,10690.0,True
Mthfd2l,MTHFD2L,case_insensitive_unique,7707.0,7804.0,True
Mthfr,MTHFR,case_insensitive_unique,265.0,11703.0,True
Mthfs,MTHFS,case_insensitive_unique,24751.0,12127.0,True
mt-Nd1,MT-ND1,case_insensitive_unique,33473.0,58579.0,True
mt-Nd2,MT-ND2,case_insensitive_unique,33474.0,58211.0,True
mt-Nd3,MT-ND3,case_insensitive_unique,33480.0,58576.0,True
mt-Nd4,MT-ND4,case_insensitive_unique,33482.0,58633.0,True
mt-Nd4l,MT-ND4L,case_insensitive_unique,33481.0,45884.0,True
mt-Nd5,MT-ND5,case_insensitive_unique,33483.0,56438.0,True
mt-Nd6,MT-ND6,case_insensitive_unique,33484.0,38723.0,True
Mto1,MTO1,case_insensitive_unique,11081.0,7392.0,True
Mtr,MTR,case_insensitive_unique,3015.0,15535.0,True
Mut,MUT,case_insensitive_unique,10960.0,12392.0,True
Mutyh,MUTYH,case_insensitive_unique,931.0,3352.0,True
Mvd,MVD,case_insensitive_unique,26516.0,11499.0,True
Mvk,MVK,case_insensitive_unique,21480.0,7178.0,True
Nadk,NADK,case_insensitive_unique,78.0,12319.0,True
Nadk2,NADK2,case_insensitive_unique,8781.0,8346.0,True
Nadsyn1,NADSYN1,case_insensitive_unique,18166.0,9326.0,True
Naglu,NAGLU,case_insensitive_unique,27605.0,16438.0,True
Nags,NAGS,case_insensitive_unique,27667.0,2233.0,True
Nanp,NANP,case_insensitive_unique,29457.0,4984.0,True
Nans,NANS,case_insensitive_unique,16376.0,26419.0,True
Naprt1,,unmatched,,,False
Nars2,NARS2,case_insensitive_unique,18314.0,7189.0,True
Nat1,NAT1,case_insensitive_unique,14599.0,1886.0,True
Nat2,NAT2,case_insensitive_unique,14600.0,177.0,True
Nat3,,unmatched,,,False
Naxd,NAXD,case_insensitive_unique,22465.0,8487.0,True
ND1,,unmatched,,,False
ND2,,unmatched,,,False
ND3,,unmatched,,,False
ND4,,unmatched,,,False
ND4L,,unmatched,,,False
ND5,,unmatched,,,False
ND6,,unmatched,,,False
Ndor1,NDOR1,case_insensitive_unique,16927.0,1402.0,True
Ndufa1,NDUFA1,case_insensitive_unique,14085.0,46440.0,True
Ndufa10,NDUFA10,case_insensitive_unique,5381.0,30471.0,True
Ndufa11,NDUFA11,case_insensitive_unique,30275.0,42159.0,True
Ndufa12,NDUFA12,case_insensitive_unique,21325.0,39158.0,True
Ndufa13,NDUFA13,case_insensitive_unique,30808.0,41452.0,True
Ndufa2,NDUFA2,case_insensitive_unique,9627.0,37256.0,True
Ndufa3,NDUFA3,case_insensitive_unique,31803.0,35962.0,True
